JDBH_x,JDBH_y,flow,avg_dis,avg_time
440307014,440304004,16492,10.05,32.44
440307014,440304005,6764,12.76,40.36
440307014,440304006,3321,12.88,38.61
440307014,440304007,3491,7.9,29.33
440307014,440304008,7211,9.71,32.2
440307014,440304009,4778,7.86,28.47
440307014,440304010,1118,12.16,39.14
440307014,440304011,14192,7.58,25.07
440307014,440304400,1896,13.32,42.25
440307014,440305001,1566,21.32,50.07
440307014,440305002,1343,23.24,53.84
440307014,440305003,1556,16.4,42.93
440307014,440305005,237,22.6,54.49
440307014,440305006,752,24.57,62.7
440307014,440305007,11180,20.2,50.36
440307014,440305008,3862,14.15,35.71
440307014,440305009,4213,18.66,41.52
440307014,440306017,2556,22.76,43.81
440307014,440306018,1406,26.47,58.02
440307014,440306020,425,32.28,70.18
440307014,440306022,263,32.64,93.88
440307014,440306024,143,33.36,76.33
440307014,440306026,658,20.15,46.75
440307014,440306400,324,30.96,76.47
440307014,440307003,4174,6.72,25.33
440307014,440307006,160,26.3,50.6
440307014,440307009,63,31.22,45.02
440307014,440307010,131,39.54,70.39
440307014,440307011,32,43.34,86.58
440307014,440307012,17381,3.13,17.69
440307014,440307013,20121,5.75,20.72
440307014,440307014,37326,2.14,10.14
440307014,440307015,2175,16.17,34.51
440307014,440307016,1710,19.51,40.07
440307014,440307017,5269,9.25,26.08
440307014,440308001,186,19.95,47.56
440307014,440308002,468,14.27,43.87
